sku,product_name,category_id,category_name,manufacturer,brand_name_or_brand
LEX80C1XM0,"Lexmark 80C1XM0, Extra-High Yield, Return PROG Magenta 4000 Page Yield",326,Lexmark,LEXMARK,
COS098205,"COSCO Hand-Washing Sign, 9"" x 3""",240,Signs,Cosco Industries,COSCO
BSN26757,"Business Source Corrugated File Storage Boxes, 10"" x 15"" x 24"", 12 Pack",98,Corrugated Boxes,Business Source,Business Source
HEWCM996A,"HP 761, CM996A, Standard Yield, DARK GRAY Ink, 400 ML Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
CRA50051PK63,"Cramer Folding Step-Stools, 250lb Capacity",250,Step Stools,Cramer,Cramer
BSN62825,"Business Source Heavy-Duty Stapler, Multiple Staple Sizes, 220-Sheet Capacity",71,Staplers,Business Source,Business Source
LEX52D1X00,"Lexmark 52D1X00, Extra-High Yield, Return PROG Black 45000 Page Yield",326,Lexmark,LEXMARK,
NATSP17252,"Nature Saver Classification Folders, Letter Size, 2-Divider, End Tab, Gray/Green, 10 Pack",31,Classification Folders,Nature Saver,Nature Saver
CPC42706,"Palmolive Eco Gel Dishwasher Detergent, Lemon Scent, 75oz",190,Dish Detergent,Colgate-Palmolive ,Palmolive
PAC2622,"Pacon Notebook Filler Paper, 0.75"" Ruled Handwriting Paper, Horizontal Letter Size, No Holes, White, 500 Pack",49,Books and Notebooks,Pacon ,Pacon
KCC13964,"Kleenex Kitchen Roll Towels, 1-Ply, 70 Sheets, 1 Roll",171,Paper Hand Towels,Kimberly-Clark ,Kleenex
LEE61050,"LEE Mail Aids, Fingertip Grips, #5 Small Size, Assorted Colors, 10 Pack",101,Mail Aids,Lee ,LEE
GJO2506008,"Genuine Joe Toilet Tissue, Bathroom Tissue, Jumbo Roll, 2-Ply, 8 Rolls",173,Toilet Tissue,Genuine Joe,Genuine Joe
HEWCE742A,"HP 307A, CE742A, Standard Yield, Yellow Toner, 7300 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
BRTTN650,"Brother TN650, High Yield, Black Toner, 8000 Page Yield",321,Brother,BROTHER,
PIL35112,"Pilot Rollerball Pens, Vball Cap Closure, Fine Point, Black, 12 Pack",105,Pens,Pilot ,Pilot
LOC1365882,"Loctite Super Glue, Professional Formula, 0.71oz",75,Glue,Henkel,Loctite
GJO19049,"Genuine Joe Protective Corrugated Hot Cup Sleeves, Fits 10oz - 16oz Cups, 50 Pack",271,Hot Cup Sleeves,Genuine Joe,Genuine Joe
LEX80C1HK0,"Lexmark 80C1HK0, High Yield, Return PROG Black 4000 Page Yield",326,Lexmark,LEXMARK,
CNM2804B003AA,CANON 2804B003AAGPR33 SD YELLOW TONER 52000 Yield,323,Canon,CANON,
BUN424000101,"BUNN 12-Cup Pour-O-Matic Decanter, 64oz Capacity",291,Coffee Decanters,Bunn-O-Matic ,BUNN
HRS15680,"Jolly Ranchers, 5 lb Bag",285,Candy,The Hershey ,Jolly Rancher
BSN15746,"Business Source Rubber Bands, #62 Size, 450 Pack",69,Rubber Bands,Business Source,Business Source
SAN35526,"Sharpie Paint Markers, Extra Fine Point, Black, 1 Marker",107,Markers,Newell ,Sharpie
BSN42051,"Busines Source Economy Banker's Box, 12"" x 15"" x 10"", 12 Pack",98,Corrugated Boxes,Business Source,Business Source
BSN65261,"Business Source Ruled Index Cards, 6"" x 4"", White, 100 Pack",53,Index Cards,Business Source,Business Source
AVE11149,"Avery Table of Contents Dividers, Tabloid Size, 12-Tab Numbered, White, 12 Dividers",24,Binder Dividers,Avery,Avery&reg;
XER108R00861,"Xerox 108R00861, Image Drum Unit, 80000 Page Yield",319,Xerox,XEROX,
PAC101186,"Pacon Multiuse Card Stock, Letter Size, 65lb Weight, Ivory, 100/Box",43,Card Stock,Pacon,Pacon
LLR84144,"Lorell Wall File Pockets, Letter Size, Metal Mesh, Black",114,Wall Pockets,Lorell,Lorell
HEWCE260X,"HP 649X, CE260X, High Yield, Black Toner, 17000 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
LEX70C10M0,"Lexmark 70C10M0, Standard Yield, Return PROG Magenta 1000 Page Yield",326,Lexmark,LEXMARK,
COS063036,"COSCO Plastic Bags, 11"" x 22"", Looped Handles, ""Thank You"", 1000 Pack",100,Shopping Bags,Cosco,COSCO
BSN65859,"Business Source First Class Envelopes, 10"" x 13"", No Tint, Self-Seal, 100 Pack",36,Shipping Envelopes,Business Source,Business Source
QUA43567,"Quality Park Catalog Envelopes, 9"" x 12"", Kraft, Windowless, No Tint, Press & Seal, 100 Pack",35,Mailing Envelopes,Quality Park,Quality Park
HEWCE412A,"HP 305A, CE412A, Standard Yield, Yellow Toner, 2600 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
RPD23391100,"Rapid R23 No.19 Fine Wire Staples, 1/4"" Staple Size, 5000/Box",70,Staples and Cartridges,Esselte,Rapid
BSN65800,"Business Source File Jackets, Legal, No Expansion, Straight Tab, Manila, 100 Pack",34,File Jackets,Business Source,Business Source
GJO02390,"Genuine Joe, Sugar, Single Serve Packets, 1200 Pack",284,Sweeteners,Genuine Joe,Genuine Joe
SCC100,"Solo Disposable Portion Cups, Paper, Solo Mini Pleated, 1oz, White, 5000 Pack",275,Portion Cups,Solo Cup ,Solo
LEX80C1HM0,"Lexmark 80C1HM0, High Yield, Return PROG Magenta 3000 Page Yield",326,Lexmark,LEXMARK,
MMM8200,"3M Respiratory Protection, N95 Particulate Respirator Mask, Adjustable Nose Clip, 20 Pack",219,Respiratory Protection,3M,3M
BSN36663,"Business Source Heavy Duty Clasp Envelopes, 9"" x 12"", Kraft, 100 Pack",35,Mailing Envelopes,Business Source,Business Source
HEWCN058AN,"HP 933, CN058AN#140, Standard Yield, YLD Cyan Ink, 330 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
BOSSTCR75XHC,"Bostitch EZ Squeeze 75 Premium Staples, 3/4"" Staple Size, 1200/Box",70,Staples and Cartridges,Amax,Bostitch
MIICUR8105,"Curad Powder Free Latex Exam Gloves, Medium, 100/Box",228,Disposable Gloves,Medline Industries,Curad
KCC09746,"Kimberly-Clark Hand Towel Dispensers, Touchless Roll-Towel",172,Paper Towel Dispensers,Kimberly-Clark ,Kimberly-Clark Professional
WAU80211,"Exact Vellum Bristol Inkjet, Laser Copy & Multipurpose Paper, 8 1/2"" x 11"", 67lb, 30% Recycled, White, 250 Sheets",41,Copy and Printer Paper,"Neenah Paper, Inc",Exact
BSN78490,"Business Source Pocket Folders, No Prongs, Black, 25 Pack",33,Two-Pocket Folders,Business Source,Business Source
BSN20857,"Business Source Laminating Roll, 25"" x 500', 1.5mil Thickness, 2 Rolls",152,Laminating Film,Business Source,Business Source
BSN43855,"Business Source Hanging File Folders, Legal, 3"" Expansion, 1/5 Tab, Standard Green, 25 Pack",32,Hanging File Folders,Business Source,Business Source
MMM58108,"Nexcare Waterproof Bandages, Knee and Elbow, 8/Box",342,First Aid,3M,Nexcare
CROAT05553,"Cross Edge Capless Slide Open Gel Ink Pen, Fine Point, Black, 1 Pen",105,Pens,A. T. Cross,Cross
BSN16486,"Business Source Index Dividers, 12-Tab, White, 300 Dividers",24,Binder Dividers,Business Source,Business Source
MMMF2208SSAU,"Post-it Super Sticky Full Adhesive Notes, 2"" x 2"", Rio de Janeiro Color Collection, 8 Pack",389,Adhesive Notes,3M,Post-it
BSN90651,"Business Source Memo Books, 50-Sheet, White, 12 Pack",386,Steno and Memo Books,Business Source,Business Source
BSN16452,"Business Source Adhesive Pop-Up Notes, 3"" x 3"", Assorted Warm, 12 Pack",389,Adhesive Notes,Business Source,Business Source
PENC29BPHB,"Pentel Mechanical Pencil HB Lead Refills, 0.9mm, 30-Pieces",104,Mechanical Pencil Lead,Pentel of America,Pentel
BSN20867,"Business Source Laminating Sheets, Legal, 5mil Thickness, 100 Pack",152,Laminating Film,Business Source,Business Source
HEWCE255A,"HP 55A , CE255A, Standard Yield, Black Toner, 6000 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
DLLT222N,"Dell T222N, High Yield, Yellow Toner, 12000 Page Yield",324,Dell,DELL,
RAC78046,"Airwick Air-Freshener Dispensers, Oil Warmer Unit, Plug-In, 6 Pack",316,Air Freshener Dispensers,Reckitt Benckiser ,Air Wick
HEWCE272A,"HP 650A, CE272A, Standard Yield, Yellow Toner, 15000 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
SMD75431,"Smead File Jackets, Letter, No Expansion, Slash-Cut, Blue, 25 Pack",34,File Jackets,Smead ,Smead
BSN36591,"Business Source Multipurpose Copy Paper, 92 Bright, 20 lb, 8.5"" x 11""",41,Copy and Printer Paper,Business Source,Business Source
SAN30008,"Sharpie Permanent Markers, Fine Point, Purple, 12 Pack",107,Markers,Newell ,Sharpie
XER106R02602,"Xerox 106R026022PK , Standard Yield Cyan Toner 4,500EA Yield, 2 Pack",319,Xerox,XEROX,
XER106R01436,"Xerox 106R01436, High Yield, Cyan Toner, 17800 Page Yield",319,Xerox,XEROX,
HEWCE285D,"HP 85A, CE285D, Standard Yield, Black Toner, 1,600 Page Yield, 2 Pack",320,Hewlett Packard,HEWLETT-PACKARD,
CNG23223,"Act II Butter Microwave Popcorn, 36 Pack",286,Snacks,ConAgra Foods,Act II
AVE05463,"Avery Color Coding Labels, Avery 3/4"" Round Labels, Green, 1008 Labels",129,Color Coding Labels,Avery,Avery
DEF93604,"Deflecto Wall File Pockets, Letter Size, Plastic, Black, 3 Pack",114,Wall Pockets,Deflecto,Deflecto
KRFGEN862400,"Maxwell House Regular Coffee, Filter Pack Coffee, 1.2oz Pouches, 42 Pack",258,Coffee,Kraft Heinz,Maxwell House
XER106R01593,"Xerox 106R01593, Standard Yield, Yellow Toner, 1000 Page Yield",319,Xerox,XEROX,
LEXX950X2CG,"Lexmark X950X2CG, Extra-High Yield, Cyan Toner, 22000 Page Yield",326,Lexmark,LEXMARK,
SAN32703,"Sharpie Retractable Permanent Marker, Fine Point, Blue, 12 Pack",107,Markers,Newell ,Sharpie
CNM3480B005AA,CANON 3480B005AAGPR41 SD BLACK TONER 6500 Yield,323,Canon,CANON,
BSN20856,"Business Source Laminating Sheets, 12.13"" x 18"", 5mil Thickness, 50 Pack",152,Laminating Film,Business Source,Business Source
HEWCE340A,"HP 651A, CE340A, Standard Yield, Black Toner, 13500 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
BICMPLWS11,"BIC Mechanical Pencils, Student's Choice, Refillable, 0.9mm Lead, 12 Pack",103,Pencils,BIC,BIC
BRTLC71BK,"Brother LC-71BK, Standard Yield, Black Ink, 300 Page Yield",321,Brother,BROTHER,
BSN65773,Business Source Tyvek Open-end Envelopes,36,Shipping Envelopes,Business Source,Business Source
SAN2059,"Sharpie China Markers, Peel-Off Barrel, Red Lead, 12 Pack",103,Pencils,Newell ,Sharpie
LLR84152,"Lorell Magazine Holders, Metal Mesh, Black",120,Magazine Holders,Lorell,Lorell
BRTLC109BK,"Brother LC-109BK, Extra-High Yield, Black Ink, 2400 Page Yield",321,Brother,BROTHER,
KCC09608,"Scott Toilet Tissue Dispensers, Jumbo Coreless Roll Dispenser, Sliding Door Bottom, 2-Roll Capacity",174,Toilet Tissue Dispensers,Kimberly-Clark,Scott
ZPEHDPRO36,"Zep Professional Spray Bottle, Adjustable Nozzle, 32oz",183,All Purpose Cleaners,Zep,Zep
HEWCZ131A,"HP 711, CZ131A, Standard Yield, Magenta Ink, 29 ML Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
HEWCF301A,"HP 827A, CF301A, Standard Yield, Cyan Toner, 32000 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
HEWCN046AN,"HP 951XL, CN046AN#140, High Yield, Cyan Ink, 1500 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
ACM14872,"Westcott Kid's Scissors, 5"" Length, Pointed Tip, Assorted Colors, 12 Pack",77,Scissors,Acme United,Westcott
AVE72124,"Avery 1"" Ledger/Tabloid Binder, D-Ring, White",19,Standard Ring Binders,Avery,Avery
QUA44834,"Quality Park Catalog Envelopes, 11.5"" x 14.5"", Windowless, No Tint, Self-Seal, 100 Pack",35,Mailing Envelopes,Quality Park ,Quality Park
DEF90804,"Deflecto Business Desktop Card Holders, Multi-Card Holder, Plastic 8-Tier, Black",112,Business Card Holders,Deflecto,Deflecto
BSN17533,"Business Source Hanging File Folders, Letter, 1/5 Tab, Standard Green, 25 Pack",32,Hanging File Folders,Business Source,Business Source
HEWCF032A,"HP 646A, CF032A, Standard Yield, Yellow Toner, 12500 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
BSN43851,"Business Source Hanging File Folders, Letter, 2"" Expansion, 1/5 Tab, Standard Green, 25 Pack",32,Hanging File Folders,Business Source,Business Source
SAN8473KF,Expo Precision Point Pad Eraser,151,Dry Erasers,Newell Brands,Expo
BRTDR420,"Brother DR420 Drum Unit, 12000 Page Yield",321,Brother,BROTHER,
GOJ963124,"PURELL Sanitizing Gel, Floral Scent, 4oz, Squeeze Bottle",175,Hand Sanitizer,Gojo ,PURELL
KCC02000,"Scott Paper Hand Towels, Hard Roll Paper Towels, White, 6 Pack",171,Paper Hand Towels,Kimberly-Clark ,Scott
BSN26107,"Business Source Return Address Labels, 1/2"" x 1-3/4"", Laser Printer, 2000 Labels",142,Address Labels,Business Source,Business Source
DXESH217,"Dixie Plastic Cutlery, Soup Spoons, White, 1000 Spoons",277,Plastic Cutlery,Georgia Pacific ,Dixie
BSN43575,"Business Source 3/4 "" Transparent Tape, 12 Pack",73,Tape,Business Source,Business Source
LEX62D1000,"Lexmark 62D1000, Standard Yield, Return PROG Black 6000 Page Yield",326,Lexmark,LEXMARK,
DLLG9W85,"Dell G9W85, Standard Yield, Black Toner, 1500 Page Yield",324,Dell,DELL,
AAG70100X05,"At-A-Glance Contemporary Weekly/Monthly Planner, 12-Month",148,Planners,ACCO ,At-A-Glance
HEWCR259FN,"HP 61, CR259FN#140, BLK/CLR Ink, COMBO 190/165 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
PIL30002,"Pilot Ballpoint Pens, Better Retractable, Medium Point, Red, 12 Pack",105,Pens,Pilot ,Pilot
NATSP17258,"Nature Saver Classification Folders, Letter Size, 2-Divider, End Tab, Red, 10 Pack",31,Classification Folders,Nature Saver,Nature Saver
LEX70C1XC0,"Lexmark 70C1XC0, Extra-High Yield, Return PROG Cyan 4000 Page Yield",326,Lexmark,LEXMARK,
CNM2785B003AA,CANON 2785B003AAGPR35 SD BLACK TONER 14600 Yield,323,Canon,CANON,
HEWCN049AN,"HP 950, CN049AN#140, Standard Yield, Black Ink, 1000 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
HEWCE341A,"HP 651A, CE341A, Standard Yield, Cyan Toner, 16000 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
MMF2216194G2,"Steelmaster Tiered Tray Cash Box, 5-Coin and 4-Bill Cash Box",123,Cash Boxes,MMF ,Steelmaster
LEX80C10K0,Lexmark 80C10K0LW Return PROG Black 1000 Page Yield,326,Lexmark,LEXMARK,
BSN26758,"Business Source Medium Duty Bankers Box, 12"" x 15"" x 10"", 12 Pack",98,Corrugated Boxes,Business Source,Business Source
BSN32376,"Business Source Mail Aids, Pen-Style Letter Openers, Silver",101,Mail Aids,Business Source,Business Source
BSN04546,"Business Source Ruled Inter-Departmental Envelopes, 10"" x 15"", Kraft, 100/Box",379,Interdepartmental Envelopes,Business Source,Business Source
BSN36593,"Business Source Premium Multipurpose Copy Paper, 92 Bright, 8 1/2"" X 14""",41,Copy and Printer Paper,International Paper,International Paper
HEWCN057AN,"HP 932, CN057AN#140, Standard Yield, YLD Black Ink, 400 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
SAN35531,"Sharpie Paint Markers, Extra Fine Point, White, 1 Marker",107,Markers,Newell,Sharpie
XER106R02720,"Xerox 106R02720, Standard Yield, Black Toner, 5900 Page Yield",319,Xerox,XEROX,
CYO687409,"Crayola Colored Pencils, Twistables, No Sharpening Needed, 30 Pack",103,Pencils,Crayola,Crayola
XER106R01510,"Xerox 106R01510, High Yield, Black Toner, 18000 Page Yield",319,Xerox,XEROX,
GJO58895,"Genuine Joe Trash Cans, Decorative Round, 30 Gal, Stainless Steel",200,Waste Containers,Genuine Joe,Genuine Joe
KCC09990,"Kimberly-Clark Hand Towel Dispensers, Touchless Roll-Towel",172,Paper Towel Dispensers,Kimberly-Clark ,Kimberly-Clark Professional
NATSP17228,"Nature Classification Folders, Legal Size, 2-Divider, Dark Blue, 10 Pack",31,Classification Folders,Nature Saver,Nature Saver
LEXX792X4KG,"Lexmark X792X4KG, Extra-High Yield, TAA Return Black 20000 Page Yield",326,Lexmark,LEXMARK,
PGD8606S,"ProGuard Disposable Vinyl Gloves, Small, Powdered, Latex Free, 100/Box",228,Disposable Gloves,Impact Products,ProGuard
GOJ539102,"PURELL Foam Hand Sanitizer, 40.6oz, TFX Refill, 2 Pack",175,Hand Sanitizer,Gojo,PURELL
NAT01055,"Nature Saver Classification Folders, Legal Size, 3-Divider, 2/5 Tab Cut, Red, 10 Pack",31,Classification Folders,Nature Saver,Nature Saver
BSN16501,"Business Source Adhesive Ruled Notes, 4"" x 6"", Assorted Pastels, 5 Pack",389,Adhesive Notes,Business Source,Business Source
BSN16463,"Business Source Packing Tape Dispenser, Adjustable Tension, 3"" Core",74,Tape Dispensers,Business Source,Business Source
XER106R01391,"Xerox 106R01391, Standard Yield, Black Toner, 3000 Page Yield",319,Xerox,XEROX,
PAP56043,"Paper Mate Mechanical Pencils, Clear Point, Refillable, 0.7mm Lead, Blue, 12 Pack",103,Pencils,Newell ,Paper Mate
XER106R01597,"Xerox 106R01597, High Yield, Black Toner, 3000 Page Yield",319,Xerox,XEROX,
DCC20J16,"Dart Disposable Foam Cups, 20oz, 500 Pack",267,Foam Cups,Dart Container,Dart
BSN65262,"Business Source Blank Index Cards, 8"" x 5"", White, 100 Pack",53,Index Cards,Business Source,Business Source
HEWC1Q12A,"HP 727, C1Q12A, High Yield, Matte Black Ink, 300 ML Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
LEXX950X2KG,"Lexmark X950X2KG, Extra-High Yield, Black Toner, 32000 Page Yield",326,Lexmark,LEXMARK,
BSN63105,"Business Source Legal Pads, Perforated, Letter Size, 50-Sheet, Canary, 12 Pack",385,Legal Pads,Business Source,Business Source
BSN26123,"Business Source Clear Address Labels, 1"" x 2-3/4"", Laser Printer, 1500 Labels",142,Address Labels,Business Source,Business Source
HEWCE320A,"HP 128A, CE320A, Standard Yield, Black Toner, 2000 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
NFG40600,"Oreo Cookies, 12 Pack",286,Snacks,The Kraft Heinz ,Oreo
GBC3745022,"GBC Laminating Sheets, Letter, 3mil Thickness, 100 Pack",152,Laminating Film,GBC,GBC
HEWCM994A,"HP 761, CM994A, Standard Yield, YLD Cyan Ink, 400 ML Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
LEX50F1X00,"Lexmark 50F1X00, Extra-High Yield, Return PROG Black 10000 Page Yield",326,Lexmark,LEXMARK,
RPD73339,"Rapid Duax Staples, 3/4"" Staple Size, 1000/Box",70,Staples and Cartridges,Esselte,Rapid
BSN32357,"Business Source Sheet Protectors, Standard Weight, Hole Punched, Clear, 50 Pack",23,Sheet Protectors,Business Source,Business Source
SMD29860,"Smead Classification Folders, Legal Size, 2-Divider, End Tab, Red, 10 Pack",31,Classification Folders,Smead,Smead
MMM3404004,"E-A-R Ear Protection, Earplugs, Polyurethane Foam, Corded, Triple Flange Fit, 200 Pack",222,Ear Protection,3M,E-A-R
DIX14998,"Ticonderoga Wooden Pencils, Dixon Golf Pencils, Pre-Sharpened, #2 Lead, 144 Pack",103,Pencils,Dixon Ticonderoga,Dixon
DCC90HT3R,"Dart Takeout Containers, Hinged Foam Carryout Containers, 3-Compartment Trays, White, 200 Pack",318,Takeout Containers,Dart Container ,Dart
GOJ130403,"PURELL Liquid Hand Sanitizer, 23.7oz, LTX-7 Refill",175,Hand Sanitizer,Gojo ,PURELL
LEX62D1X00,"Lexmark 62D1X00, Extra-High Yield, Return PROG Black 45000 Page Yield",326,Lexmark,LEXMARK,
BSN16506,"Business Source Hardboard Clipboards, 6"" x 9"", Large Clip, Natural/Brown",88,Clipboards,Business Source,Business Source
BSN28650,"Business Source Thermal paper, 2-1/4"" x 150', 12 Pack",301,Thermal Paper,Business Source,Business Source
HEWCF280A,"HP 80A, CF280A, Standard Yield, Black Toner, 2700 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
HEWCF358A,"HP 828A, CF358A, Black Drum, 30000 Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
RCP9B32,Rubbermaid Commercial Long Plastic Handle Utility Brush,202,Utility Brushes,Rubbermaid ,Rubbermaid Commercial
SAN1780478,"Sharpie Gel Highlighters, Yellow, 12 Pack",107,Markers,Newell,Sharpie
HEWCZ135A,"HP 711, CZ135A3PK, Standard Yield, Magenta Ink,S 29ML EA Yield",320,Hewlett Packard,HEWLETT-PACKARD,
BSN36666,Business Source Heavy-Duty Clasp Envelopes,35,Mailing Envelopes,Business Source,Business Source
LEX70C10C0,"Lexmark 70C10C0, Standard Yield, Return PROG Cyan 1000 Page Yield",326,Lexmark,LEXMARK,
XER006R01514,"Xerox 006R01514, Standard Yield, Yellow Toner, 15000 Page Yield",319,Xerox,XEROX,
LEX50F0Z0G,"Lexmark 50F0Z0GTAA, Return Imaging Unit, 60000 Page Yield",326,Lexmark,LEXMARK,
LEX70C1HY0,"Lexmark 70C1HY0, High Yield, Return PROG Yellow 3000 Page Yield",326,Lexmark,LEXMARK,
BRTTN225M,"Brother TN225M, High Yield, Magenta Toner, 2200 Page Yield",321,Brother,BROTHER,
BAU65514,"Baumgartens Breakaway-Style Lanyards, 36"" Long, Woven Nylon with Flat Hook, Black, 12 Pack",91,Lanyards,Baumgartens,SICURIX
GJO58880,"Genuine Joe Safety Cones, 24"" Caution Cone, Yellow",238,Safety Cones,Genuine Joe,Genuine Joe
DIX13884,"Ticonderoga Wooden Pencils, Unsharpened, #4 Lead, 12 Pack",103,Pencils,Dixon Ticonderoga,Dixon
UBC60709,"Uni-Ball Rollerball Pens, Extra Large Grip Cap Closure, Fine Point, Blue, 12 Pack",105,Pens,Uni-Ball,Uni-Ball
AVE12606,"Avery Shipping Tags, 5.25"" x 2.62"", Wire Fastener, Manila, 100 Tags",89,Shipping and Marking Tags,Avery,Avery
PAC67891,"Pacon Kraft Paper Roll, Heavyweight, 36"" x 1000', Gray",51,Kraft Paper Rolls,Pacon Corporation,Spectra ArtKraft
EPI2027,"Rapid Heavy-Duty Clips, No. 2 Size, Steel, 36 Pack",65,Magnets,Elmer's ,Elmer's
GJO02197,"Genuine Joe Paper Towel Dispensers, Hand Towel Dispensers, C-Fold/Multifold",172,Paper Towel Dispensers,Genuine Joe,Genuine Joe
AVE05201,"Avery 7-Up File Folder Labels, 2/3"" x 3-1/2"", Laser/Inkjet, 252 Labels",144,File Folder Labels,Avery,Avery
MMF2648004,"MMF Vertical File Sorters, 8-Divider, Steel, Black",117,Desktop Organizers,MMF ,MMF
RCP354060GY,"Rubbermaid Commercial Venting Slim Jim Waste Container, 23 Gal, Gray",200,Waste Containers,Rubbermaid Commercial,Rubbermaid Commercial
